NN,MLP1,SVML,C4.5,Logistic,CAWPE-S
0.368009 ,84.47855,21.94414,2.696062,13.45171,3347.048317
0.256682 ,84.376996,20.220027,6.910016,12.13116,3331.273619
0.246015 ,85.233594,14.436372,1.664136,25.641787,3784.45956
0.233848 ,84.34354,25.272231,2.173016,25.001058,3567.239367
0.270962 ,83.230207,14.423382,3.415292,46.461996,3195.480708
0.244004 ,104.918611,20.671361,1.9200460000000001,18.084585,3699.189326
0.336032 ,83.683107,22.147453,2.043538,40.35295,3290.422498
0.332117 ,90.838337,15.808723,2.02781,22.485837,3365.602215
0.25071 ,96.638172,14.038807,1.764377,94.424998,3336.558199
0.22623 ,101.876168,54.258825,1.560156,46.860213,3350.45642
0.240208 ,92.743048,12.835102,1.73857,13.976469,3774.758548
0.249761 ,100.751093,14.850609,16.929238,54.491801,3143.421632
0.234783 ,87.3705,46.265933,4.554396,156.454032,1462.570873
0.288265 ,90.983762,49.659115,1.653352,16.387115,1519.149052
0.240337 ,92.395914,14.927913,4.460249,59.736998,3689.548694
0.251544 ,82.675356,50.395825,1.852154,15.796603,3087.028025
0.245362 ,80.50059,36.995524,1.793006,124.079124,3460.401073
0.232439 ,83.94723,19.297333,3.545603,10.822156,3159.324621
0.234752 ,94.900711,41.752156,7.6809709999999995,23.958621,3636.704106
0.238869 ,85.618345,26.240808,1.6972230000000001,11.856443,2879.438042
0.278887 ,86.419354,28.362737,1.946982,32.500697,3750.107247
0.260818 ,87.742549,30.129298,26.086205,15.57638,3745.397933
0.257811 ,84.459002,11.958333,7.94532,14.82874,3560.384875
0.885786 ,188448.974111,353.001721,211.084035,29507.520594,2244124.378418
1.393022 ,177167.669193,319.309752,162.866708,34093.742169,2253810.445253
0.890173 ,176915.472082,322.323842,162.182945,33150.494299,2356444.011621
0.921925 ,163076.718962,356.520113,157.699797,40422.116985,2117433.289177
2.167624 ,162824.385793,271.060832,154.442102,31483.10345,2113910.591593
0.93061 ,166102.90814,283.657773,194.180821,28988.622545,2133459.419774
1.13084 ,167555.975345,340.247977,383.100603,29644.898188,2111122.703328
0.99255 ,172534.872187,431.381419,160.421833,32431.440501,2203125.915866
0.855651 ,174076.983756,423.584439,163.735819,41422.62176,2137503.151439
0.89416 ,174921.051605,469.822326,243.793948,36811.466264,2079070.332406
0.908874 ,177769.289304,375.686524,171.412864,32493.570762,2054581.055825
0.966113 ,176678.900483,576.211018,153.172662,36111.086765,2047072.973288
0.934566 ,179469.226844,519.386329,123.834007,37586.227452,2106624.309602
0.825124 ,175349.127058,482.145577,161.334042,37568.404991,2252625.131032
1.041606 ,176454.784521,477.714213,185.82508,33204.522194,2356146.688606
0.883617 ,176929.157897,422.638145,147.992891,36770.467944,2375403.717645
0.928748 ,178403.414373,434.623361,171.566557,36262.482155,2287542.14642
0.929971 ,172234.565513,580.14652,166.807737,37085.826353,2212764.941201
0.923898 ,173367.75148,344.242842,176.54005,40859.138626,2320931.181344
1.834943 ,176038.310067,379.417047,197.640515,39542.467009,2260011.662474
0.936817 ,178565.122746,464.143168,151.906156,31154.426287,2257744.888285
0.930258 ,186840.013667,423.387212,172.02562,40901.076888,2263810.981854
1.134078 ,175926.745459,524.665805,142.829141,54225.083873,2237907.002002
0.885093 ,168003.99998,441.285363,165.051506,33082.396674,2011772.127881
1.036603 ,169986.62653,345.374551,148.284823,38929.196953,1977102.284423
1.016202 ,170970.217056,410.856591,268.266074,30245.156028,2002325.70785
0.882878 ,162839.403314,826.885166,192.403659,36662.347001,1984035.217669
0.922872 ,162213.449954,671.5697,183.507334,39859.661472,2039937.171665
0.877035 ,172052.844698,378.86371,309.825241,32498.820707,2132884.625651
1.149507 ,200481.80613,525.410759,242.941929,29304.69273,2040991.103807
10.476841 ,3774.979083,549.152493,26.023635,1813.753772,64058.654616
0.412535 ,3732.226523,498.071347,19.535094,2369.234887,65427.375672
0.438796 ,3796.243416,1275.703344,23.740690999999998,1532.209093,75135.841901
0.422011 ,3677.050031,1176.294215,18.539156,1972.471954,66286.263329
0.40165 ,3672.122674,762.707783,20.038155,1525.006059,76194.318937
0.413447 ,3425.112471,990.032176,30.385778,1787.405122,58432.237611
0.43654 ,3799.285813,459.693272,18.047062,1963.415081,60083.571941
0.420817 ,3470.903347,1080.304055,19.852699,1198.503921,60493.916843
0.404979 ,4020.185956,834.410009,36.797341,1241.150683,68824.784767
0.397638 ,5063.345253,834.438138,18.749525,1172.199972,79730.13641
0.438956 ,4171.169492,757.413405,39.630671,1465.827708,77694.576394
0.442814 ,4377.477853,844.618092,36.924887,1407.426681,68216.252102
0.385141 ,3975.546441,1074.278072,39.535882,2354.366038,69008.894812
0.419542 ,4327.319132,934.65013,36.018488,1933.654068,65314.437367
0.400419 ,4578.312447,365.422207,27.837416,2504.782283,65704.557332
0.399519 ,4636.37679,1155.649527,26.254569,2062.776989,61464.444602
0.394192 ,3901.947633,1027.765483,29.048138,2800.770528,54673.562732
0.402804 ,3958.210371,439.219641,22.285886,1650.869225,57581.154262
0.403064 ,3782.925035,1586.386181,18.75365,1503.929424,66348.261257
0.474308 ,3896.751661,609.218997,19.386845,1360.294833,64587.734672
0.392622 ,3966.706021,872.523958,19.139398,1543.512081,60261.162222
0.435184 ,4102.83924,718.793244,22.432706,1817.369361,57593.869327
16.45354 ,3828.272239,702.637784,35.611539,1563.044376,61128.733036
0.454473 ,3924.956808,573.91541,20.654525,1739.06402,61675.115601
0.448089 ,3978.03512,780.914629,77.976938,1661.475449,67118.093709
0.440808 ,4169.800485,864.119756,46.738029,1510.523772,65132.320036
0.40287 ,3653.986256,453.510422,19.284788,1781.862216,61813.394669
0.413311 ,3680.802793,812.773538,19.865351,1499.056883,60582.139726
0.416956 ,3333.683312,940.646009,30.67329,1404.254395,66608.500908
0.461601 ,3451.004472,520.293863,47.760809,1483.249232,60992.012409
1.9674049999999998 ,31511.271168,88.804226,158.858941,330.673445,334240.237535
1.8671769999999999 ,28015.491499,134.165799,152.87033,260.152396,347079.072676
1.8837899999999999 ,27631.433019,72.358213,123.14307,294.712582,332803.672461
1.797706 ,32144.858674,169.246247,127.765675,254.087383,332096.52737
1.844007 ,25429.268223,115.756869,122.936209,339.663081,416216.274441
1.827213 ,28577.502976,69.472149,125.322403,258.715897,327605.305459
1.8858510000000002 ,30026.875459,86.525151,165.672334,253.772658,328247.672867
2.824316 ,31667.566655,102.597105,207.813007,300.553418,321863.833201
1.769339 ,30547.299785,87.912047,151.230725,240.090457,309260.046023
1.8613309999999998 ,30333.355995,112.171592,134.798548,289.182966,339868.151224
1.886495 ,28634.302942,147.623764,133.749353,321.203148,344745.947984
1.796688 ,29111.049499,94.837062,122.623668,288.066232,290052.338773
1.842938 ,28375.452715,76.463913,132.290632,286.558458,347819.348183
2.162197 ,28706.113687,82.889911,130.004907,335.116278,311700.827401
2.067692 ,38323.479244,99.429566,121.112443,381.548535,345013.495803
2.137512 ,28212.957804,99.575087,126.691634,288.932692,347506.576417
1.991155 ,27206.19055,107.659355,134.617032,302.950227,326475.282247
1.729072 ,28483.979276,85.642429,135.324483,336.923025,316061.385585
1.917258 ,28480.229586,91.617777,140.791057,276.236209,337795.546015
1.9462709999999999 ,36976.441183,139.28563,139.210134,318.251664,330255.93167
1.883167 ,28306.163337,128.915676,143.894362,255.764737,347906.046359
3.944767 ,37847.124373,93.893829,137.738188,295.991327,319449.610097
1.763649 ,28011.983646,92.820071,141.443187,342.274264,329672.776989
3.514998 ,37775.794003,91.423461,134.42216,256.214322,314708.554452
1.858725 ,29269.230661,133.761007,146.892824,262.816327,301728.300791
1.766094 ,33682.619099,95.517477,144.594106,282.222405,340856.902057
1.818292 ,37647.93692,93.984289,168.200141,279.021904,340400.390569
1.9473530000000001 ,28639.47864,82.316784,142.144172,236.180499,302483.838911
1.6816710000000001 ,36769.076895,185.22476,230.664514,315.44193,339267.901979
1.689768 ,25447.444213,119.874416,128.178883,286.073867,339149.492804
0.24462 ,392.75481,17.468093,3.8806599999999998,14.590017,4188.606688
0.239191 ,385.144387,28.198507,5.100839,14.322368,4089.064617
0.239163 ,332.902992,14.090864,3.932098,29.86037,4601.970109
0.244103 ,347.075592,18.458016,5.309146,8.673394,4469.678561
0.275046 ,334.294147,18.705929,9.243114,8.101497,4519.371311
0.251308 ,348.68135,21.537245,16.189409,33.759481,4079.571319
0.443389 ,340.222396,23.022183,8.877503,7.005609,4020.796383
0.378493 ,325.630348,10.391463,15.805651,21.512463,3996.728188
0.25921 ,341.596009,24.372978,4.33191,12.731204,4231.390013
0.252974 ,355.22263,18.617001,8.800863,17.065342,4778.604221
0.240904 ,328.211885,25.975318,35.825411,27.591346,4086.467233
0.299805 ,340.559561,20.442804,12.569284,17.372671,4145.742463
0.24495 ,377.803408,24.078634,7.231015,12.350286,4001.558342
0.271233 ,350.413727,13.428082,10.538243,12.244254,4014.075701
0.257361 ,329.838245,9.989928,7.5805869999999995,8.974984,4368.829095
0.244915 ,352.276572,43.654872,37.215613,7.692255,4451.869142
0.240281 ,350.948204,10.697156,4.148116,9.33198,4145.483646
0.298027 ,321.118006,9.903585,27.021707,16.195698,4332.303303
0.251416 ,334.786578,14.769446,11.319952,7.194158,4279.020234
0.252001 ,372.626839,10.532506,10.363981,10.798026,4654.209609
0.244678 ,351.712423,18.778114,5.076475,11.779076,4004.995911
0.240753 ,344.543253,18.206889,5.314537,11.947966,4574.839302
0.242465 ,385.419386,17.72398,6.444446,19.388114,3907.616171
0.25147 ,346.627257,13.75845,4.57854,12.939497,4097.186758
0.314217 ,328.250819,9.889959,11.027751,17.72764,4176.059173
0.262326 ,369.72465,11.550613,5.362295,6.573936,3987.435345
0.399424 ,316.103439,11.628978,8.326022,6.73167,4349.696414
0.239093 ,342.744658,14.87901,16.272406,10.382649,4444.783142
0.251693 ,319.783396,21.623598,9.475605,14.010248,4797.881023
0.232346 ,365.815565,16.493259,13.512736,10.750831,4728.940048
0.254863 ,1047.708575,13.42556,7.243468,10.570694,12311.084041
0.253513 ,1025.064399,20.969135,5.623056,47.270626,11244.399634
0.252172 ,1475.760367,20.582769,6.672753,43.622138,13131.762418
0.247545 ,1082.008087,38.156554,15.642806,20.547526,13158.379865
0.256615 ,1048.743807,14.958349,11.50606,17.980595,11652.705366
0.276191 ,974.22938,24.81632,8.775286,10.514513,12013.001723
8.335022 ,1019.307885,10.886491,6.286871,70.021999,11843.149973
0.257237 ,1073.243478,11.830833,14.541101,18.57838,11168.412395
0.428221 ,1104.700242,19.32283,16.662164,8.710405,11216.304365
0.372679 ,1078.279676,28.755813,20.90761,15.7202,12313.341715
0.264602 ,1065.463097,13.292924,14.403979,22.780026,11419.708202
0.301964 ,1092.076502,23.274531,7.067435,32.709634,11999.737491
0.262275 ,1095.425727,11.218127,4.559843,43.049798,11958.650462
0.270099 ,1134.043136,15.074581,20.600238,29.241689,12243.003622
0.27484 ,1109.939134,8.800618,8.798317,81.008323,11839.013061
0.259322 ,1041.156876,43.398701,10.323773,46.802402,12322.406112
0.282003 ,1070.653755,11.852503,7.240521,14.004353,12522.110972
0.26973 ,1136.153361,8.346873,16.467042,45.764499,11804.425147
0.254568 ,1112.616575,9.262063,10.050536,59.334493,12741.909506
0.289017 ,1096.575125,21.727003,15.607693,12.333003,11404.254993
0.538124 ,1111.923295,16.277775,22.581741,20.307503,13252.73563
0.262385 ,1066.486359,10.066462,13.49251,53.241506,11648.191866
0.263608 ,1036.461082,21.778307,6.081452,34.702041,11667.821796
0.25365 ,1034.306469,35.340524,14.795266999999999,93.152515,11093.651317
0.243475 ,998.334701,18.543018,5.108024,37.880525,12889.96663
0.245325 ,1014.409503,15.394147,9.249118,38.084437,10956.656988
0.247343 ,1049.622301,8.903999,10.327486,18.906879,13847.894865
0.242465 ,1014.559328,30.385831,13.691718,13.943921,13321.369665
0.258027 ,971.521823,9.527732,10.56409,14.697839,12143.927518
0.32521 ,1032.05676,10.640154,5.40368,43.40479,10559.43806
0.450854 ,510.95115499999997,36.265567,13.553044,31.848428,5909.742488
0.42093 ,532.406426,54.216472,35.581412,15.422197,5939.253509
0.415263 ,469.017965,49.982227,11.184632,11.921298,5892.33869
0.400289 ,505.485952,24.167948,31.210156,27.227318,5572.310279
0.888766 ,488.93471,17.402792,26.211065,20.781157,5962.481905
0.404744 ,527.103423,54.073191,11.629486,15.28247,6433.864288
0.449311 ,460.287204,52.033825,11.39507,18.77967,5582.523683
0.401598 ,446.197334,76.518246,25.223472,33.434722,6419.438561
0.43897 ,465.841124,17.631959,24.465517,11.451411,6642.404615
0.438552 ,469.543987,72.021134,31.150232,11.019519,7365.012233
0.853631 ,516.111871,51.221164,12.302764,20.481944,6681.136883
0.413181 ,462.324641,91.63135,13.543228,11.366144,6740.689582
0.527182 ,500.755082,88.065604,29.467404,22.884193,6910.269821
0.397603 ,517.853515,101.754382,19.664924,15.858313,6637.019731
0.413348 ,462.27675,40.264151,37.645208,17.745363,5933.797484
0.401101 ,465.479032,70.496745,24.066552,17.375646,5853.22564
0.42328 ,527.782438,26.957519,13.676657,11.051256,6404.302249
0.436337 ,491.221522,27.922556,25.738162,22.256586,5675.31566
1.759706 ,512.638984,51.415357,28.061427,15.546202,6063.899636
0.457338 ,478.345112,67.915851,12.119089,21.684691,5779.426014
0.456005 ,476.71285,25.384782,15.32122,15.365176,6336.886092
0.445897 ,526.130748,72.607366,19.940072,15.945713,5933.253144
0.404713 ,528.018263,20.251255,10.878201,14.485637,5910.72027
0.432884 ,503.573842,63.691345,12.643658,27.284479,6672.368993
0.465379 ,494.207285,71.840317,9.782738,42.748592,6100.665815
0.598969 ,420.704311,100.8543,15.046338,26.902099,5844.279259
0.417067 ,464.671333,52.488066,14.405447,11.821703,5902.210285
0.402338 ,457.761182,27.969189,13.527627,24.461064,6351.643907
1.536243 ,388.815262,27.937054,23.15425,10.854774,6333.87448
3.6471299999999998 ,425.082082,92.811337,13.073617,26.529069,6060.982426
0.530969 ,1397.056667,37.350308,43.137902,48.490378,17201.893844
0.53277 ,1418.16634,32.192372,39.474555,27.837011,16837.768473
0.50164 ,1392.000971,70.311106,44.987166,29.133075,18504.964288
0.554978 ,1416.200716,54.484495,43.238217,35.626489,17076.10193
0.539891 ,1426.10102,36.663174,39.279961,21.957055,18265.039609
0.53591 ,1499.683505,46.501894,10.210953,59.190596,17735.812349
0.915718 ,1395.155864,72.539505,57.767648,30.33992,16865.581452
0.511185 ,1425.973686,36.56195,42.576416,40.370698,17620.648202
0.566101 ,1411.592535,47.704829,70.749979,26.169681,16309.248814
0.502716 ,1533.282446,29.81045,54.167687,69.027165,18850.697026
0.559738 ,1481.498892,46.364064,25.557852,79.630265,16259.62285
0.531746 ,1265.900626,33.825918,19.127435,45.338447,17713.133648
0.501482 ,1401.235814,58.579092,65.481332,89.285632,16627.230507
0.538774 ,1550.139312,36.167299,69.0889,27.830664,16319.233316
0.510508 ,1501.054232,41.613034,55.439174,34.331475,19361.718558
0.501395 ,1547.419801,38.846030999999996,53.893534,91.668248,17294.948384
0.516553 ,1502.9229,31.310878,34.087053,23.980765,17828.770304
0.504393 ,1483.892529,44.201657,28.352219,48.464631,17884.842012
0.505041 ,1491.923421,62.456065,41.686307,51.928447,16910.749381
0.511932 ,1438.319634,51.233633,32.694626,20.989727,19079.300228
0.90405 ,1484.073379,32.859385,38.143221,70.75905,20675.780446
0.899356 ,1473.767412,33.682788,19.981944,32.680704,19397.314983
0.550209 ,1417.671481,58.069304,88.587148,56.245948,18704.219152
0.586974 ,1488.696976,30.283407,36.569911,46.413403,15856.007464
0.504081 ,1443.363759,37.005931,32.070346,51.449638,16062.927186
0.491946 ,1485.874611,68.050159,34.093757,23.112872,18805.555021
0.58198 ,1451.115475,36.688233,38.319234,21.031651,16768.08482
0.563568 ,1200.636979,42.465696,34.31945,105.593033,17846.790666
0.574444 ,1221.629172,29.896205,54.753417,38.363049,18082.663534
0.503715 ,1195.473142,58.252999,59.967448,33.474404,16284.332238
0.262208 ,159.730249,9.66129,2.718075,7.056451,2311.175882
0.26989 ,161.987712,23.975709,12.497423,17.357294,2511.774031
0.264311 ,161.893917,24.700916,3.218227,8.930301,2240.260084
0.271822 ,159.56525,45.242551,8.279798,20.786379,2285.399446
0.272434 ,174.077072,44.458229,2.967987,11.49056,2149.610975
0.278838 ,163.891053,19.915885,3.014597,6.535611,2188.601527
0.276126 ,161.203201,25.224925,2.935538,46.239606,2448.484466
0.274131 ,173.073616,45.404782,4.61501,8.30125,2367.511436
0.382289 ,163.515882,20.36841,2.990698,15.316165,2123.466942
0.272241 ,158.278867,13.279591,3.235121,6.149069,2285.91342
0.271244 ,181.17261,25.929921,3.238198,11.402615,2312.403207
0.271897 ,163.761229,9.426589,3.641081,20.248688,2395.587879
0.283372 ,154.286836,23.156079,2.988468,7.309575,2221.016359
0.273912 ,170.702691,18.143443,2.704294,8.273101,2450.949813
0.298496 ,156.68188,24.206016,24.171549,35.307145,2464.442207
0.281061 ,159.471504,13.48734,3.103403,31.734468,2105.166378
0.337363 ,162.033917,13.259464,2.755509,42.683884,2343.331834
0.281604 ,154.982761,22.5365,3.79068,16.822614,2499.623951
0.298051 ,157.863729,41.161932,3.511742,41.752843,2370.466573
0.609605 ,159.818973,15.603603,6.2903780000000005,41.221336,2307.080059
0.263852 ,162.466074,9.450818,2.480138,55.921731,2295.092328
0.284744 ,158.214311,15.33931,19.956709,21.694556,2412.041981
0.272487 ,155.903828,11.620173,3.568626,9.966373,2283.761811
0.31427 ,158.604287,11.489506,9.294141,27.518028,2634.670599
0.61708 ,148.295624,12.790051,3.211883,23.88226,2895.980965
0.266404 ,160.296744,25.180476,9.940652,33.862671,2748.162985
0.284139 ,158.170198,12.426075,3.246492,25.859884,2714.790078
0.273322 ,167.530201,20.020575,43.928324,20.382524,2790.33271
0.270115 ,155.45197,8.140794,7.447617,32.102644,2276.001321
0.279659 ,161.755895,18.059679,2.454157,20.955388,2269.070074
1.348015 ,3293.284961,179.320829,29.616754,1810.76592,50986.025805
0.945287 ,3252.145794,195.790832,53.242,575.426413,45119.525429
1.209213 ,3259.221768,297.375784,48.523365,3152.694837,66753.092811
1.137176 ,3253.286011,196.031948,36.755972,2836.732784,128900.59355
1.042998 ,3347.210894,229.363671,61.520293,808.958726,47765.491785
1.09657 ,3438.762076,213.755665,84.721962,835.59258,46671.124347
1.391045 ,3524.175048,185.034375,36.360645,3563.691114,62325.455171
2.589817 ,3387.46725,175.593768,40.375736,1163.812925,49299.324927
4.617254 ,3370.721866,202.804672,65.405311,438.091575,43675.258055
0.960567 ,3149.031013,188.846844,52.07453,9422.812279,124942.808305
1.015307 ,3154.647372,202.658394,84.573307,1538.810345,65993.719507
1.015144 ,3217.2036,249.679593,36.028608,802.202331,45875.13445
11.216271 ,3572.533364,168.300677,49.31142,462.659641,40570.598956
0.958464 ,3189.475161,138.28215,47.766769,18966.769121,155578.950706
5.811009 ,3254.105647,232.269443,83.996182,1094.517187,50386.840087
0.98644 ,3410.941404,131.337915,43.715318,4918.214634,75721.419473
1.063038 ,3358.276218,159.128722,76.437566,1334.856364,52924.785351
1.11599 ,3579.632826,153.204183,75.980411,625.251173,56321.859965
1.0721910000000001 ,3696.695218,151.289161,34.873781,442.687682,45619.169595
1.100273 ,3497.162828,113.207852,90.386239,1216.065089,51876.557585
0.9914 ,3329.125385,149.596711,74.089914,1172.332976,45512.414991
0.981149 ,3439.410845,249.433102,38.290464,4158.494323,66547.467046
1.536463 ,3579.24666,230.33829,77.521358,825.85368,44686.266679
1.04289 ,3218.683411,196.564572,57.580098,891.133271,45482.560332
1.033804 ,3167.936406,126.334981,34.842797,595.621078,41715.638429
7.412283 ,3258.493573,157.82217,48.450095,490.029373,41031.989139
1.1198649999999999 ,3217.433832,221.226776,54.656976,779.045323,44672.269638
0.95618 ,3244.998726,170.708909,46.747586,4206.353316,66431.243749
0.989199 ,3177.375946,191.105699,40.157278,867.79882,47746.693923
1.057679 ,3040.459001,146.652464,37.312186,1474.50213,53077.77864
2.898227 ,20882.363322,263.183855,171.90109,1294.90736,248739.156728
2.664845 ,24643.334151,343.189984,179.920412,1528.564037,249970.928802
2.655609 ,19727.401634,347.242968,207.102154,1358.11887,287378.051395
2.765425 ,20114.393126,331.471342,309.642415,1641.75283,250815.037462
2.5111980000000003 ,24406.783203,339.780594,186.093451,1312.404025,258903.438984
2.643879 ,22671.113878,312.91241,175.728499,1382.173048,253601.482017
2.588475 ,22700.6575,411.67888,167.707131,1361.429538,253536.18
2.6754569999999998 ,23096.717227,390.099614,166.717554,1501.027923,285001.398426
2.548335 ,22826.95785,378.460813,179.452972,1446.407723,253282.72218
2.399337 ,22413.331777,358.780447,186.662034,1589.07377,272544.339757
2.574331 ,22722.188523,317.62818,178.31236,1450.102598,248571.644158
2.72096 ,21957.03949,319.583082,171.766128,1477.091162,247717.063678
2.647578 ,22409.331689,354.499879,219.196579,1350.481932,257439.040388
2.6931599999999998 ,22046.144504,294.861452,177.576551,1402.09265,260402.11925
2.744147 ,21950.899801,334.262114,159.385974,1494.504361,278775.172356
2.52125 ,22555.871272,370.706367,165.591345,1494.327419,287569.75063
2.567486 ,22477.670064,388.270864,161.080437,1341.853416,258932.608988
2.618528 ,22058.312422,418.480417,157.799679,1565.317646,263886.405885
2.154853 ,22481.642148,405.068452,234.119479,1360.711573,246718.400856
2.331205 ,22592.73463,376.721799,168.557911,1479.230813,249723.226532
2.572876 ,22301.24591,494.244135,187.675186,1339.710951,280964.667989
2.545155 ,22634.971968,377.867643,169.999962,1243.145917,285165.279005
2.643137 ,22124.691591,432.174326,174.960511,1323.447033,248237.885216
2.597754 ,22172.83339,465.988266,189.809144,1365.631438,245686.886899
2.714632 ,21896.966321,416.76975,161.603125,1309.6587,274869.644235
2.646378 ,22316.642715,428.061075,181.746562,1395.74395,238486.732577
2.317093 ,22408.974212,282.03144,178.253297,1367.159043,260539.197416
2.5849919999999997 ,22124.893051,335.673159,176.636249,1321.248151,254125.325156
2.217066 ,22519.919393,334.52475,187.11979,1256.211507,294846.694428
2.365647 ,21701.729766,317.454745,204.152424,1226.909284,305287.783978
6.334558 ,47737.585941,3629.567806,260.991514,37914.537233,1267010.716128
9.287206 ,49101.681949,2306.713795,216.513335,37362.005385,1668873.033364
6.017114 ,47592.96851,2395.50301,534.834478,35448.983751,1673445.066459
3.879204 ,48241.740309,2331.839652,266.376009,267567.545371,2716346.822393
8.567751 ,48319.264743,2788.70407,252.618039,49463.246372,1381941.129951
2.477917 ,47377.486001,2339.212494,420.001763,83864.576221,1400915.875622
2.834268 ,47800.001599,2758.146509,427.687079,27141.511963,1302047.388183
2.684361 ,43853.919945,2798.307853,243.752177,24892.995597,1285327.929652
4.091034 ,45000.684371,2934.41579,325.97904,24905.392093,1277463.929633
3.607615 ,47888.661216,3028.256181,273.962331,34984.806803,1351108.468832
3.646437 ,46418.79799,2513.331986,287.290473,28426.467186,1705357.739188
3.989227 ,45646.73004,2935.800005,200.643493,109538.104746,1877592.582859
5.087092 ,46618.291779,3022.327647,224.219345,80685.24738,1449415.474678
3.40839 ,50086.023345,2624.456172,212.856264,81070.553152,1249101.486123
3.123067 ,48024.395996,3134.486402,230.733717,163111.42604,2003764.015828
2.831223 ,48762.774473,2411.885192,196.685637,83916.924396,1470176.794711
13.816618 ,52569.312618,2577.700638,233.795633,39267.962892,1187007.443323
3.92897 ,48447.350773,3787.658496,436.138121,73039.930973,1511755.629265
7.557707 ,48175.097234,3268.828433,343.069907,28043.401656,1446411.859826
2.504601 ,48494.689125,3320.521549,314.860067,60062.282197,1491895.891481
2.438499 ,47573.562064,3238.874826,325.388577,25610.662237,1260512.53557
2.685221 ,48951.793669,2886.872877,274.719243,39610.786913,1782561.191039
2.56159 ,48481.977432,2759.731771,306.201763,129088.571704,1581818.761882
2.460968 ,47990.721579,3034.651008,203.468095,57512.236997,1469491.246255
3.940127 ,47567.319158,2534.64812,196.551217,25633.227265,1331825.072869
12.259517 ,48673.640384,3955.743583,252.341615,25921.888602,1388018.175247
7.663709 ,47504.518709,3011.122156,536.994162,52945.752076,1447028.220451
3.49071 ,50282.025342,2986.911242,339.269496,38220.627929,1174461.377291
2.6931190000000003 ,51152.075757,2716.836334,212.919966,22560.865113,1343371.422719
7.399641 ,48340.040506,3104.439682,287.671326,58705.225991,1444278.739915
0.544467 ,1045.047003,47.891557,15.613431,67.086673,11842.714515
0.93457 ,1015.235683,105.713746,12.338752,204.407601,13066.536226
0.471455 ,1005.188231,53.996897,12.527302,88.583979,11444.430173
0.987242 ,1107.562642,53.859059,12.227517,67.521555,11902.144218
0.461144 ,1012.382449,64.660821,17.544481,397.286845,13656.313808
0.522964 ,1011.758084,66.055059,15.128093,122.116067,13308.331562
0.43622 ,1073.963976,47.098576,22.195065,214.324956,12382.769389
0.4509 ,980.077546,45.179965,14.125659,60.29644,12649.772029
0.47768 ,990.56451,136.179763,15.501091,143.404031,11833.980808
0.921005 ,918.199511,98.343652,14.890327,43.685677,12831.778815
0.468192 ,918.003455,66.482067,15.792083,194.639483,13570.621162
0.498222 ,952.91556,57.374991,26.463474,117.014747,12900.628884
0.442277 ,955.763627,66.183884,24.706169,57.978796,11957.16625
0.449599 ,955.942313,80.078015,25.226766,114.513513,12400.515354
0.45542 ,967.475041,91.070813,29.117067,169.769573,12372.508085
0.507681 ,913.644666,116.124091,20.823432,197.45874,14522.930786
0.46743 ,950.637008,45.463166,42.782633,51.593716,12437.947956
0.46791 ,1047.543485,85.587972,21.005559,228.080867,12002.816075
0.444811 ,1107.433308,71.043302,36.04916,80.808322,12097.729041
0.468199 ,998.810235,49.32554,14.910011,212.825222,17009.413649
0.448512 ,1078.296932,126.501353,50.330776,618.668617,15123.848064
0.50407 ,1117.258089,112.793333,42.049292,48.026825,13487.295257
0.495789 ,1029.973299,43.903226,11.927188,45.744356,13440.063255
0.516949 ,1024.616689,39.90578,15.276927,66.694108,12220.083186
0.484713 ,1062.950774,89.336238,18.90691,100.783183,12418.774443
0.471169 ,1056.165098,53.332882,33.083486,53.382877,11968.634096
0.452356 ,1029.464122,55.771993,31.07212,335.826194,13247.691914
0.437417 ,1078.973049,37.61427,49.602383,213.143493,14056.950527
0.447823 ,1084.570545,70.993324,20.127002,125.902134,12709.963663
0.484387 ,843.842808,60.567696,46.08268,103.750126,13164.105489
0.861508 ,5352.131393,168.821544,74.306217,21772.649878,675154.542534
0.92859 ,4641.111274,303.932984,79.668833,79086.77239,546362.868364
0.874895 ,4620.102504,251.217347,67.592098,55296.00325,564580.359101
0.798107 ,4699.935191,240.966207,79.188894,339776.881247,4910725.765473
0.954361 ,4397.625116,341.290999,75.902195,39984.611884,400981.275206
0.802461 ,4222.170061,205.629501,77.512484,187770.031908,1628710.884202
0.848643 ,4315.409228,288.259268,73.784955,425480.15282,3273846.147617
0.844733 ,4314.693889,253.718167,77.556897,139863.788417,989361.670659
0.741468 ,3972.260469,207.342781,70.220611,30968.642578,406453.677799
0.841682 ,4699.931505,214.603092,77.023653,26280.134419,1051022.62837
0.812889 ,4453.029441,194.935289,74.92294,303164.415281,2617368.00611
0.870965 ,4437.09077,239.88117,72.377482,191034.934348,2168592.887731
0.974596 ,4400.52517,187.642842,80.293006,95853.111884,958165.355869
0.886551 ,4311.829989,218.611543,76.511003,507650.935913,3860818.290324
0.83563 ,4421.887761,262.623053,68.32138,97005.382649,1233213.762374
1.289981 ,4416.06646,220.764639,75.179656,828719.037244,5076130.014702
0.848717 ,4150.449497,234.498452,87.90862,21098.868382,358257.902136
0.88591 ,4594.800409,209.989478,79.397653,36187.162816,402974.791683
0.981041 ,4238.097177,227.625191,80.282469,78296.183854,731225.710194
1.841915 ,4312.872595,238.149483,71.427989,55947.730129,612586.386015
1.23862 ,4289.252556,203.000927,76.334027,32922.275313,561232.427556
