RandF,AdaBoost,XGBoost,LogitBoost,Bagging,CAWPE-S
5579.126162 ,6414.439243,35857.130136,96916.783769,13868.342955,302483.838911
5369.231495 ,6152.309942,35042.127112,94949.156472,13843.354378,339267.901979
4994.550684 ,6679.124085,35137.742453,93635.56045,13684.998707,339149.492804
215.308113 ,117.05337,1593.47822,1949.437101,329.044152,4188.606688
234.74489 ,118.407171,1617.095292,2030.807962,280.273739,4089.064617
204.525372 ,139.537188,1576.996486,2015.06111,275.123695,4601.970109
235.450466 ,121.802743,1595.068392,2151.010289,274.346458,4469.678561
268.893953 ,139.705836,1584.559866,2135.146583,285.895379,4519.371311
238.800041 ,126.652011,1563.834974,2160.864756,287.865857,4079.571319
233.111904 ,116.29179,1449.295943,2186.877725,290.221985,4020.796383
254.167428 ,149.313967,1496.973979,2130.794299,264.949491,3996.728188
234.16244 ,140.818971,1402.40783,2167.699867,359.821565,4231.390013
250.400858 ,160.116209,1526.466221,2150.488897,266.574111,4778.604221
232.59477 ,155.676544,1633.650823,2225.257754,278.545285,4086.467233
246.710015 ,154.373443,1583.614192,2281.004434,289.13276,4145.742463
278.606793 ,100.016048,1501.80003,2232.484413,279.849433,4001.558342
256.251362 ,159.280833,1614.957614,2246.664339,276.92333,4014.075701
241.4371 ,142.77599,1513.866741,2286.165,281.304613,4368.829095
286.994741 ,114.731376,1507.841189,2229.969664,288.061516,4451.869142
263.748705 ,120.021004,1563.815442,2233.619491,289.832364,4145.483646
238.900515 ,118.704293,1570.291874,2185.474534,268.625195,4332.303303
248.120205 ,123.437733,1469.492167,2271.641851,299.264492,4279.020234
280.628852 ,121.190397,1398.851063,2305.011838,304.015858,4654.209609
233.986481 ,138.10339,1402.006609,2317.746039,281.782668,4004.995911
257.957594 ,121.413602,1348.55416,2213.433617,315.897728,4574.839302
242.578242 ,152.530027,1604.115405,2227.424617,298.591758,3907.616171
249.339946 ,161.880228,1603.275096,2229.279314,360.336725,4097.186758
285.432236 ,115.62423,1560.245561,2251.227591,315.356954,4176.059173
255.836474 ,132.629087,1613.638494,2059.277454,509.503534,3987.435345
267.975887 ,200.964157,1581.351248,2061.629366,280.549099,4349.696414
277.178891 ,153.926189,1654.768365,2070.061207,271.271157,4444.783142
224.949108 ,112.772647,1541.829218,1992.812108,296.743951,4797.881023
210.658449 ,239.842338,1431.437435,2060.915039,292.156988,4728.940048
226.484733 ,436.163023,1671.346425,4782.957131,554.21061,12311.084041
250.099902 ,456.223271,1779.091657,4982.433288,627.362278,11244.399634
224.243698 ,460.161246,1866.284648,4997.883049,578.012073,13131.762418
253.035475 ,459.503235,1794.008941,5033.438895,570.06665,13158.379865
257.21022 ,458.33628,1796.236498,4966.158216,477.156778,11652.705366
235.450928 ,451.16607,1800.940111,4763.542551,538.432158,12013.001723
220.443976 ,459.79637,1966.293531,4869.925042,565.274496,11843.149973
200.392551 ,460.325683,1551.607966,5058.129866,666.375979,11168.412395
261.861306 ,457.593826,1850.424748,5234.748505,523.12974,11216.304365
230.639094 ,455.50615,1919.566202,5074.477678,601.526744,12313.341715
243.237398 ,479.277444,1767.636756,5290.171591,547.944626,11419.708202
210.484158 ,454.924225,1649.321638,5257.493738,567.36689,11999.737491
254.755564 ,468.350752,1614.790364,5486.631998,607.711325,11958.650462
234.013301 ,463.273176,1768.399369,5275.275094,633.946246,12243.003622
229.922712 ,451.126767,1856.12617,5420.851842,571.560555,11839.013061
219.912484 ,491.522719,1716.991268,5259.2401,571.868912,12322.406112
213.493133 ,455.164623,1734.680869,5269.238688,590.772298,12522.110972
276.387564 ,470.039524,1608.004738,5360.128207,591.774349,11804.425147
243.644101 ,529.182538,1807.426173,5340.400283,606.251919,12741.909506
257.415158 ,457.918083,2108.171857,5516.75207,549.873994,11404.254993
223.542306 ,470.882398,1976.196756,5210.620736,564.482068,13252.73563
261.936103 ,459.27467,2026.057254,5360.468612,549.479347,11648.191866
227.970588 ,471.167638,1908.679137,5421.263614,517.521601,11667.821796
207.794714 ,441.87375,1841.297442,5053.061211,533.357461,11093.651317
231.845939 ,423.565245,1994.106082,4923.113014,561.734904,12889.96663
251.092255 ,435.625228,2044.544282,5237.650725,557.509478,10956.656988
207.75914 ,434.128143,1951.67728,5019.38679,528.127785,13847.894865
216.105751 ,461.878506,2013.397032,4983.6646,549.331678,13321.369665
214.903497 ,471.714739,1856.243035,5100.334163,518.249083,12143.927518
212.702569 ,458.643618,1867.558607,4974.776715,535.745717,10559.43806
600.723697 ,301.805607,2760.805001,4180.368368,772.74579,5909.742488
613.210358 ,301.631733,2463.698452,5113.030257,742.030975,5939.253509
644.04322 ,281.446826,2480.666675,5126.336948,795.162227,5892.33869
604.475891 ,301.690181,2333.265661,5132.551548,757.425939,5572.310279
624.954849 ,306.978314,2742.550288,5101.908374,708.046611,5962.481905
792.451111 ,302.490065,2846.282524,5229.471313,766.863096,6433.864288
785.414782 ,309.088859,2769.911977,5205.306577,883.325114,5582.523683
699.643014 ,298.087182,2823.872282,5133.491265,840.954203,6419.438561
669.560629 ,299.554017,2793.248688,5158.315074,820.499799,6642.404615
751.642913 ,293.278559,2832.908451,5079.731981,844.547111,7365.012233
676.192337 ,292.251195,2803.535122,5014.85863,814.965507,6681.136883
736.806616 ,305.406351,2788.061374,5138.348195,803.552909,6740.689582
760.833473 ,318.355814,2754.106818,5136.288912,816.009217,6910.269821
811.918633 ,291.442505,2748.004042,5017.873005,767.852108,6637.019731
739.353618 ,306.893047,2837.431755,4932.316528,870.048817,5933.797484
716.793471 ,308.190455,2777.19245,5064.807256,927.112901,5853.22564
746.83797 ,289.867632,2774.959843,5109.92329,1073.676328,6404.302249
725.471279 ,356.451199,2812.705696,5418.350437,1052.355201,5675.31566
563.670588 ,332.290985,2769.374572,5276.679455,992.517126,6063.899636
600.232638 ,348.012743,2747.834771,5024.96019,823.47995,5779.426014
612.890454 ,316.576308,2777.117474,5295.977558,869.416403,6336.886092
599.067884 ,307.210835,2757.326896,5250.872546,966.190441,5933.253144
704.11235 ,300.266787,2784.559016,5251.484956,799.986475,5910.72027
655.577418 ,302.264971,2757.104532,5510.233555,804.912022,6672.368993
706.210134 ,298.84836,2741.442008,5497.782862,742.031224,6100.665815
684.105433 ,592.75056,2743.208869,5114.218357,828.366146,5844.279259
622.977899 ,424.390644,2736.08527,5164.415892,810.751555,5902.210285
646.680085 ,322.175139,2796.095395,5148.114041,689.942279,6351.643907
622.72247 ,314.602582,2854.457073,4714.66666,711.443222,6333.87448
666.892298 ,330.095532,2915.051508,4437.087307,729.836936,6060.982426
865.387267 ,467.792544,4457.227457,9071.833789,1105.389749,17201.893844
866.865261 ,472.050181,4365.127882,9267.331706,1061.9719,16837.768473
943.232298 ,448.039109,4450.602717,9187.720093,1049.929634,18504.964288
926.044637 ,444.545912,4437.733023,9156.607272,1050.599126,17076.10193
881.395486 ,474.487649,4492.31725,9085.075736,1416.710705,18265.039609
1098.180404 ,469.145578,4467.452246,9396.831051,1806.579925,17735.812349
1174.727689 ,460.064686,4550.789892,9048.210189,1385.660675,16865.581452
1059.148231 ,448.836246,4438.776432,9013.324726,1515.68179,17620.648202
1081.221677 ,464.3476,4441.545219,9064.741621,1462.235146,16309.248814
1093.294213 ,458.520522,4401.598491,9087.860256,1513.931801,18850.697026
984.767525 ,472.151421,3803.377095,8962.151434,1454.965934,16259.62285
1086.132181 ,461.124269,4162.772966,9084.641948,1470.806555,17713.133648
1173.048126 ,421.381128,4177.85753,9030.325261,1242.957125,16627.230507
909.344294 ,435.398013,4246.850083,9221.331642,1659.534503,16319.233316
912.655899 ,431.034476,4508.728296,9121.342263,1682.763093,19361.718558
1112.443824 ,439.532952,4472.610794,9017.36508,1378.594728,17294.948384
945.56418 ,432.513123,4416.191578,9111.592221,1239.92613,17828.770304
1171.629204 ,521.613618,4447.499908,9451.60622,1524.145683,17884.842012
1086.359194 ,495.996114,4221.121024,9162.064103,1627.997483,16910.749381
1085.860585 ,453.078494,4567.500796,9716.901338,1254.738349,19079.300228
1222.135238 ,480.053635,4417.565184,9319.545462,1388.07448,20675.780446
1200.723076 ,454.244024,4344.859423,9235.16272,1343.858344,19397.314983
1383.818374 ,488.06031,4346.053069,9176.233193,1669.425489,18704.219152
973.787613 ,446.825485,4350.506543,8992.733033,1452.434167,15856.007464
1142.19031 ,457.138645,4334.923599,9289.668218,1611.291407,16062.927186
1085.618413 ,471.272877,4390.027465,9648.363642,1921.586985,18805.555021
1061.505369 ,522.728494,4308.782485,9075.313041,1435.109755,16768.08482
1006.614499 ,386.337856,4382.515327,9438.66405,1653.885676,17846.790666
891.767245 ,475.831805,4375.134822,9094.778098,1530.177293,18082.663534
930.611603 ,474.669665,4373.863763,8420.345725,1212.369491,16284.332238
176.550507 ,97.541106,1026.930857,1877.697123,183.083388,2311.175882
163.933397 ,92.638473,1103.407312,1779.531943,208.221084,2511.774031
172.237495 ,245.585804,970.929488,1825.551415,213.789428,2240.260084
161.471921 ,159.062722,977.946633,1806.80712,180.027618,2285.399446
139.553682 ,104.891674,935.012947,1774.004726,183.313035,2149.610975
150.860014 ,108.015289,1029.29384,1852.900079,189.584552,2188.601527
143.687912 ,110.654049,902.88441,1798.695784,189.013184,2448.484466
156.040567 ,272.17519,915.746046,1803.618053,189.849463,2367.511436
170.895036 ,110.992184,1016.102817,1793.484702,194.08393,2123.466942
158.455202 ,102.713991,949.139622,1778.771157,381.096631,2285.91342
175.140837 ,128.549058,1003.425551,1888.752475,309.812104,2312.403207
242.055527 ,126.196032,919.007426,1820.24094,233.015929,2395.587879
154.129719 ,109.139093,896.755416,1789.428744,182.739265,2221.016359
164.772769 ,116.844408,985.954954,1834.771264,254.301237,2450.949813
181.053618 ,119.817552,1026.022018,1797.588588,242.406091,2464.442207
164.859214 ,103.363119,945.341659,1819.590237,212.775484,2105.166378
168.90428 ,105.685203,1105.33477,1804.513999,207.957456,2343.331834
182.280992 ,104.489422,957.837384,1814.695817,209.225552,2499.623951
215.839148 ,105.913029,1001.890933,1856.362988,190.748318,2370.466573
159.300686 ,109.925271,952.697553,1902.793683,316.180567,2307.080059
148.511845 ,102.971371,924.717281,1927.955183,159.932501,2295.092328
161.759493 ,109.572372,1155.19745,1928.347222,196.233502,2412.041981
160.965584 ,107.492237,1028.518385,1872.933805,192.4923,2283.761811
159.395072 ,141.106772,1000.138823,1922.679582,173.355681,2634.670599
172.42296 ,211.97817,995.658048,1804.318782,173.050328,2895.980965
160.126021 ,119.278473,962.98463,1806.806579,182.666819,2748.162985
155.582331 ,126.601402,931.725095,1916.02163,204.366799,2714.790078
164.26154 ,110.259478,922.174315,1870.17764,189.135336,2790.33271
159.025558 ,122.456887,816.983903,1936.800339,170.725445,2276.001321
142.451435 ,103.892765,862.698897,1878.187119,148.092133,2269.070074
3164.722754 ,36.033498,18809.736115,89891.610863,4745.080265,50986.025805
3045.499232 ,91.48864,18265.875133,91025.90856,4750.390405,45119.525429
2924.927759 ,59.708592,18532.064416,89506.113492,4549.164142,66753.092811
3096.213908 ,64.847909,18519.364639,90109.251426,4795.884737,128900.59355
3002.762652 ,78.584864,18232.562577,89742.033259,4638.261011,47765.491785
3061.935119 ,23.055678,18326.501817,89910.635785,4574.202233,46671.124347
3221.11882 ,19.907658,18693.231634,89639.742246,4763.136118,62325.455171
3208.927035 ,79.016398,18224.980499,90344.765017,4974.149825,49299.324927
3064.230778 ,46.619349,18286.528138,81906.316677,4954.313229,43675.258055
3183.708854 ,59.359978,18444.967621,80781.40465,4645.773694,124942.808305
2841.493002 ,99.83725,18087.406566,89819.800507,4575.4523,65993.719507
2901.712076 ,20.859116,19093.674533,88794.07545,4789.967575,45875.13445
2881.165947 ,65.721574,18473.346652,90827.969835,4973.644892,40570.598956
2869.257128 ,97.166695,16361.539196,90819.840347,5029.319721,155578.950706
2823.43459 ,166.219955,16570.679862,90666.767232,4929.897114,50386.840087
2886.020055 ,116.403438,16310.822656,90121.462351,4866.559681,75721.419473
2875.227967 ,44.568278,18321.730292,91800.212143,4823.054962,52924.785351
2908.767148 ,68.667122,17659.0308,91056.54166,4814.876277,56321.859965
2885.455686 ,148.993472,18003.544437,89453.50042,4710.41156,45619.169595
2867.731923 ,37.920082,17945.864218,90479.392714,4693.433378,51876.557585
2822.035027 ,171.342007,17676.914897,90669.785632,4669.138162,45512.414991
2961.261235 ,39.261838,17628.092063,90864.736896,4850.174043,66547.467046
3032.424086 ,115.804095,18234.865159,89715.202719,4946.491609,44686.266679
2850.095526 ,40.810041,18137.027408,89541.515107,4780.944607,45482.560332
2974.368749 ,31.145806,17949.42922,92008.141836,4560.346673,41715.638429
2844.733165 ,37.363666,17937.43767,88584.871709,4908.725384,41031.989139
2974.352839 ,18.694583,16429.905277,89168.286746,4455.120432,44672.269638
2651.919173 ,28.855403,16489.146642,89600.375391,4433.93924,66431.243749
2644.861697 ,25.329765,16343.064305,89881.627021,4120.582242,47746.693923
2671.54314 ,80.240536,16641.414495,88218.526865,4347.432817,53077.77864
10334.060433 ,54.718795,89700.268797,390618.423871,21306.905399,248739.156728
10352.447396 ,46.009165,89956.971893,378812.542442,21109.976617,249970.928802
10183.699541 ,92.93923,86809.865614,380989.153538,20873.538724,287378.051395
10812.647741 ,34.691215,89504.731423,381973.160843,21455.290368,250815.037462
10143.282374 ,74.179397,94330.546708,381051.364217,21067.490449,258903.438984
10731.18815 ,102.855563,94095.179979,389839.57123,21735.398543,253601.482017
9986.37671 ,41.266797,94185.727767,376397.93141,20762.355348,253536.18
9956.456029 ,59.217966,92226.671244,383445.592594,20442.632982,285001.398426
9799.16065 ,48.836413,91491.565904,381563.480468,20872.315068,253282.72218
10640.340952 ,61.555989,91307.334813,379215.917631,21074.416152,272544.339757
10481.433353 ,25.736906,92343.274419,391015.945484,21405.076765,248571.644158
9867.882674 ,58.32873,92407.805365,388056.533007,23576.807302,247717.063678
9888.643892 ,48.0419,93648.125408,366315.847457,22712.321175,257439.040388
9728.002841 ,90.072932,91504.528888,366450.674291,23493.752836,260402.11925
11146.650418 ,43.215844,91936.922403,382124.90835,23400.109407,278775.172356
11280.136574 ,50.217694,94123.199536,366379.892205,23475.072557,287569.75063
10885.187299 ,71.851694,96216.934046,364202.722508,23549.070339,258932.608988
11416.289369 ,59.765993,92307.998144,407388.303253,23365.536434,263886.405885
11228.373316 ,94.269994,94419.69158,386545.320171,23251.376356,246718.400856
11296.608964 ,49.127613,92811.358083,395691.714983,23097.284658,249723.226532
11238.405728 ,185.834291,94670.490002,400614.795383,23376.01256,280964.667989
11346.583382 ,67.628688,96376.766292,405574.435223,23180.315716,285165.279005
11277.355669 ,44.389795,94282.488184,398289.399991,22354.978787,248237.885216
11321.86159 ,66.71236999999999,95552.841652,395683.608997,23204.274183,245686.886899
11463.719274 ,61.072186,95330.785215,400834.456936,23752.667737,274869.644235
11631.317907 ,24.219143,93358.476434,411392.003321,23505.404688,238486.732577
11325.493364 ,119.761267,94952.413268,409899.973459,20148.657501,260539.197416
11337.309983 ,45.470511,94696.440705,396570.227351,20212.747382,254125.325156
9542.200323 ,39.553012,85506.06751,391710.470082,20349.071737,294846.694428
9111.28241 ,87.916981,85920.341005,393224.139197,20234.501554,305287.783978
38956.912503 ,658.390012,168410.753815,1398405.385041,27199.332145,1267010.716128
40159.882068 ,1025.738036,170385.286688,1412668.666829,27019.842867,1668873.033364
32875.96887 ,878.72703,165813.256844,1391120.299,26688.432598,1673445.066459
32112.100474 ,681.38867,172940.899956,1408452.672331,28615.168178,2716346.822393
35213.470205 ,1148.407438,169066.400721,2128890.525644,27065.649714,1381941.129951
37538.294302 ,611.69558,169391.804889,1843292.696183,26041.793061,1400915.875622
34710.691054 ,717.474413,166374.433637,2085403.217584,27256.554299,1302047.388183
33993.568644 ,564.445006,175089.131555,1752666.19765,25340.105285,1285327.929652
35521.37984 ,603.437721,170596.651292,1736055.175135,26853.537751,1277463.929633
35531.078956 ,767.617356,174042.017835,2087831.747237,27240.394516,1351108.468832
29388.484743 ,701.109398,177177.04317,2088754.340596,27236.60287,1705357.739188
30021.102489 ,1064.630706,164813.395112,2078248.702071,26148.999424,1877592.582859
41857.34037 ,813.080072,168683.90914,1976950.289191,30929.115543,1449415.474678
36289.177285 ,695.002675,178480.786551,2091902.498599,31760.59772,1249101.486123
38313.276387 ,978.013434,168247.718705,1360269.947145,25498.973916,2003764.015828
44943.532226 ,822.761129,178037.667782,1382091.871898,29677.600392,1470176.794711
29675.110043 ,844.865923,172244.006152,1382197.687394,29161.827198,1187007.443323
43693.23052 ,817.287397,170681.144511,1225150.518548,25953.675618,1511755.629265
40631.181674 ,741.334699,173604.359277,1937804.592455,29719.918918,1446411.859826
39954.300513 ,773.338773,170680.960544,1906612.062948,29987.223134,1491895.891481
35489.610132 ,1042.857196,179548.95901,1860142.385353,28488.565575,1260512.53557
38588.777771 ,1149.4897,169441.72186,1815840.872078,32371.14767,1782561.191039
30080.153437 ,917.975818,176126.931604,1874787.002078,27362.48084,1581818.761882
39457.055774 ,823.764276,176772.362233,1757891.828723,25194.992656,1469491.246255
40170.1364 ,887.219374,177942.936005,1840800.463268,26318.302012,1331825.072869
36690.112125 ,1098.384122,177624.532209,1825936.428779,25997.68697,1388018.175247
33777.086599 ,819.570862,183034.182394,1805399.850709,26309.247276,1447028.220451
39200.014302 ,628.752871,174763.991317,1869202.255274,25440.555194,1174461.377291
34134.148548 ,578.7824,179459.643893,1826642.748187,27736.270965,1343371.422719
29919.119479 ,630.859513,174098.821253,1858591.067889,28309.145308,1444278.739915
1004.031509 ,72.078527,6080.394911,16002.758999,1631.715861,11842.714515
1052.129265 ,111.465762,6196.617334,16049.576459,1587.208405,13066.536226
1010.118126 ,31.418938,6021.102812,17152.795909,1777.315028,11444.430173
1036.752762 ,97.08036,5831.821201,17467.761301,1821.070335,11902.144218
1045.426262 ,65.672328,6078.137195,16950.526498,1553.690888,13656.313808
928.381666 ,53.601569,5931.746371,17592.437339,1725.69581,13308.331562
1430.817338 ,39.384709,6013.578949,17094.57317,1761.185949,12382.769389
1253.625661 ,98.06979,5880.576974,16962.81431,1959.231117,12649.772029
1340.155072 ,87.574014,5942.889983,18159.501646,1861.715619,11833.980808
1178.955614 ,55.874836,6148.750949,16947.11249,1850.59227,12831.778815
1253.864353 ,97.39464,6131.623788,16588.234637,1811.734312,13570.621162
1385.325574 ,63.185803,6037.472779,17526.807881,1682.132653,12900.628884
1471.649285 ,25.184141,6258.904078,16964.800082,1566.777258,11957.16625
1309.677808 ,31.881767,6166.180196,17090.606931,1691.126974,12400.515354
1034.944697 ,105.213736,6098.134194,17667.129225,1596.067593,12372.508085
1034.936414 ,48.952903,6147.177519,17738.75014,1738.514599,14522.930786
1022.215945 ,32.089267,6021.972375,17037.125527,1701.17239,12437.947956
1047.278196 ,81.090417,5952.129924,16789.453069,1595.223914,12002.816075
1037.187367 ,34.217746,6171.237002,16677.329669,1572.806151,12097.729041
1026.982839 ,39.948544,5250.408784,17422.6196,1619.208844,17009.413649
1360.582249 ,58.100011,5335.043932,17161.780933,1728.524571,15123.848064
1307.67125 ,75.75054,5684.973076,17425.714887,1590.517303,13487.295257
1527.14706 ,81.780111,5687.678175,16694.64299,1826.287388,13440.063255
1327.591474 ,25.635478,5649.77997,17032.198352,2031.015579,12220.083186
1029.900544 ,13.329367,5641.748179,16442.381983,1767.122402,12418.774443
1013.254525 ,39.005116,5736.106236,17190.596776,1445.98501,11968.634096
1041.59536 ,14.141202,5770.630883,17624.435835,1461.274509,13247.691914
1045.471845 ,13.723577,5702.409396,17068.414103,1425.35287,14056.950527
1024.723675 ,40.682083,5693.280201,17046.483952,1450.873009,12709.963663
1042.050312 ,17.638583,5810.191812,14196.356368,1481.724759,13164.105489
4020.035761 ,25.555933,26928.967813,100747.468362,9853.676922,675154.542534
3922.636177 ,32.725888,32114.822854,100041.154512,9693.517094,546362.868364
3862.933092 ,39.696135,30187.490853,99963.557724,9945.056577,564580.359101
3931.822067 ,82.911159,31639.861829,100753.006058,9611.091548,4910725.765473
3877.603198 ,114.370551,31155.9754,100473.393055,9879.7412,400981.275206
3892.701015 ,85.287898,31628.425059,99825.730513,9447.031596,1628710.884202
3848.589307 ,74.686456,31092.63896,99363.208436,9839.476374,3273846.147617
4045.155367 ,72.129164,31358.065885,100565.098632,9749.436337,989361.670659
4070.563254 ,80.644359,30562.722803,99532.812345,9682.45535,406453.677799
4333.293689 ,51.051121,31412.975296,101549.326585,9729.684954,1051022.62837
4073.510778 ,38.662895,31311.645612,100649.032023,9230.689054,2617368.00611
3923.078881 ,34.034553,31495.525826,98996.445927,9243.904889,2168592.887731
3883.357477 ,85.962394,31259.761128,103117.497154,9086.243158,958165.355869
4010.437216 ,110.914289,32090.209527,98120.68516,9338.645614,3860818.290324
3887.559974 ,145.858519,31109.449263,88497.930549,9199.750026,1233213.762374
3939.825975 ,78.514162,30218.797686,94424.218629,9188.558325,5076130.014702
4266.534949 ,89.976899,30208.773393,87840.645398,9194.011831,358257.902136
4160.907256 ,83.977577,30787.364157,95784.152904,9206.40331,402974.791683
4262.085646 ,41.481197,31042.980458,93666.596608,9194.674337,731225.710194
4186.892587 ,51.573785,30493.37238,91977.725439,8622.190973,612586.386015
4102.989721 ,26.136872,30171.850226,93772.362475,8982.836391,561232.427556
4113.028963 ,35.658976,30744.000686,93299.564325,8668.081207,1054846.998065
4223.585171 ,95.196663,30177.851343,91939.221419,8908.355153,552345.684492
4101.526824 ,71.486166,31221.798376,94210.209889,8187.518932,2583076.08546
3499.493154 ,44.270277,29760.893674,86995.786372,8723.185279,2084195.265815
3898.705182 ,35.226256,29669.735268,94119.344262,8534.073141,230976.67432
3915.144719 ,52.822847,29146.853146,88997.640854,9169.088394,524811.944474
3572.247751 ,100.832496,29326.100362,87710.710238,8737.157726,2066892.034473
3996.506009 ,50.071289,30804.572203,86854.520951,9095.71062,302764.956924
3544.0195 ,117.011179,30183.57585,85983.415591,8998.521063,489661.546612
1112.029456 ,32.805637,7934.927527,51021.784242,4237.675739,48078.21002
1115.695189 ,29.480009,7702.569685,49953.629672,4201.915708,56060.968055
1042.532097 ,27.956145,7412.273709,50276.206911,4057.935756,54887.579863
1070.137378 ,26.010285,7496.52838,51266.020152,3729.903487,54759.971413
1060.049506 ,49.671791,7471.5725,51364.89912,3876.176792,49837.044245
1082.137974 ,23.598304,7693.187402,50761.545407,3899.109352,54987.977076
1085.784488 ,25.211932,7616.47739,50557.87047,3901.458409,53237.05368
1083.31074 ,22.509101,7591.288817,50678.848865,4150.917442,53672.911647
1073.998811 ,27.586287,7591.778698,50574.094484,3975.031131,57278.595568
1090.39807 ,90.809848,7652.822577,54982.83253,4171.115469,55350.779731
1155.888293 ,65.526395,7721.586098,54313.45788,4178.236973,56206.949605
1219.34018 ,103.957877,7964.078621,54729.497388,4530.188814,52376.358683
1337.50759 ,97.911985,7839.41146,53684.069017,4257.182744,55486.376433
1132.25483 ,59.617374,7808.07558,55577.023348,4653.655104,57722.097282
1154.306297 ,93.241398,7882.235197,54217.900605,4532.722521,56405.376461
1177.845352 ,58.009196,7857.103999,55601.570217,4470.765039,51203.057445
1169.062983 ,45.963392,7780.235059,53773.762582,4484.516107,56247.47881
1301.150302 ,58.770942,7821.414003,54379.596689,5051.198973,53498.43675
1162.126912 ,59.557603,7749.68007,54318.813656,4524.432937,56004.749853
1256.818038 ,89.72174,7639.280157,54386.519212,4368.11079,53353.795115
1179.327788 ,34.140572,7927.345986,54527.794268,4517.42847,53159.306692
1178.102914 ,68.628557,7873.698326,54258.259042,4466.728263,57791.305186
1215.807903 ,67.931117,7018.34295,53021.265752,4403.712828,53599.221072
1132.761885 ,108.194292,7785.348448,52183.61748,4146.562114,56302.800837
1122.233678 ,115.535585,7864.926458,50958.652649,3974.412566,54066.767069
1150.738169 ,139.170232,7860.772325,53260.248931,4107.156786,54664.565929
1122.372285 ,69.90127,8011.691117,51375.412246,3908.077449,54397.457979
1096.410718 ,76.952429,7776.989413,53689.959342,4113.116255,54711.793087
1013.392403 ,102.046067,7829.051987,52468.272836,4229.619062,61505.171771
1031.726343 ,52.622325000000004,6438.567802,53693.231652,4125.417774,54289.191945
289.999343 ,12.456801,688.467841,906.185952,80.294176,1045.467754
119.88324 ,15.998474,730.498367,933.529679,77.252652,1025.013153
176.46217 ,13.341429,732.196756,897.166612,73.838375,1221.426405
287.95294 ,19.681342,711.077329,924.777485,265.421802,1144.908323
124.126904 ,16.901491,823.756179,932.821221,102.781193,1197.28202
163.196252 ,8.59332,807.597722,861.8874,161.922373,1468.722862
249.402204 ,17.284427,820.724799,974.841078,111.604777,1314.613236
177.543786 ,26.590804,823.888441,965.132352,285.814599,1497.015975
139.500881 ,15.697342,1004.744751,1005.212446,157.916863,1271.621637
129.733473 ,18.777899,1117.074427,956.596745,98.186249,1410.895384
124.151309 ,21.718058,811.572763,969.977836,88.948367,1684.048087
147.54873 ,27.844113,823.938768,904.592206,167.200928,1530.918155
199.491764 ,16.800569,844.858102,996.833866,149.865081,1670.484496
163.953037 ,26.933576,811.261135,974.085358,191.495298,1600.138794
133.841193 ,16.376833,792.731711,942.900973,97.47133,929.670973
140.922815 ,21.025761,860.298735,949.922985,74.355242,1264.80664
122.219514 ,11.948646,822.117616,947.334601,144.065173,1188.980439
151.773766 ,13.169531,819.716574,968.525182,136.023079,1174.723443
163.22197 ,12.486915,858.268559,951.272803,111.461723,1013.166092
259.878271 ,8.516507,800.954177,982.569072,156.280258,1074.515064
216.960888 ,32.689662,807.10475,997.954024,135.309678,1148.476522
119.520131 ,20.282778,775.726948,988.942902,250.914886,1204.753614
123.344941 ,31.509799,839.724918,1018.66561,88.709559,1009.346848
227.840584 ,29.059665,756.168594,1098.665851,132.522363,1513.839615
143.714184 ,11.22009,778.334323,1011.022583,115.058083,1318.482765
159.119646 ,23.0832,805.737993,921.523752,141.085656,1663.477698
127.403738 ,14.531598,846.767216,944.695702,103.971613,1056.317775
129.060978 ,22.605926,779.036319,940.25364,121.473297,1008.183217
130.399081 ,71.958361,859.59348,948.771316,77.259897,1111.722861
127.972219 ,63.893145,776.229034,929.387695,77.904395,1166.294598
3109.070934 ,3950.280939,23445.4343,120606.568454,2839.50433,118932.870048
3186.384357 ,3251.232401,22459.482408,119973.869437,2839.814438,146145.060954
3267.806515 ,161.343102,23250.751471,120574.597069,3320.045445,115296.772641
3270.949098 ,103.026899,24151.948756,119443.575956,3323.600113,134681.204827
2837.103346 ,110.589592,24460.224409,122691.778001,3113.894323,130174.821084
2880.33832 ,115.315215,23659.889511,119334.945845,3258.135242,140974.545589
3099.269679 ,92.378231,24441.711004,117285.261295,3072.697088,142899.227382
3530.096444 ,124.890649,23284.433261,120056.777643,3146.601408,133416.29503
3441.671963 ,89.349879,24350.98799,119182.996593,3173.9597,130622.7055
3696.501153 ,3937.731475,23337.598001,119790.150535,2671.375959,122741.372026
3639.94306 ,3994.193913,24068.132375,120842.485998,2681.518887,126735.365234
3885.262471 ,4032.183035,22917.748813,117683.531734,2844.907064,131586.989216
3570.592971 ,3636.721409,24763.975972,116618.973371,2982.347217,126018.946808
3284.382578 ,3959.57357,24391.008693,123130.429807,2934.258091,138356.789811
3272.247034 ,108.023227,24943.503857,117359.516696,2864.902175,121412.860119
3276.393255 ,3910.196772,23445.841002,117460.99007,2760.77869,141362.485376
3278.652696 ,3942.189694,23758.975182,120253.848781,2877.20306,139516.851824
3228.434857 ,110.995839,23671.073652,126326.037733,2720.861583,133443.80779
3202.433271 ,3947.680709,23118.701229,118627.626906,2993.148711,140818.56196
3338.865158 ,3930.462878,22690.482137,119941.741233,2900.04065,133395.348619
3549.158608 ,4005.761765,23961.799581,117519.522163,3148.409018,131420.319906
3592.84603 ,3946.527214,23944.550033,117529.746494,2976.430635,134319.812944
