RandF,CAWPE,AdaBoost,XGBoost,LogitBoost,Bagging
3963.022891 ,6559.924899,180.42795,809.950639,3516.079652,227.275925
4909.965801 ,5935.912976,170.458058,764.404132,3650.76502,216.147013
4810.23493 ,5828.663078,179.262356,833.897833,3646.288867,218.759865
4768.355867 ,4508.04855,172.458944,901.548335,4012.468661,230.243966
5288.239195 ,5108.311921,170.800004,899.679293,3858.410232,275.977511
5227.738844 ,4432.051362,201.683465,849.607686,3957.533091,243.082154
4482.238051 ,5474.076181,183.221827,729.037153,3894.929345,218.538896
5030.396595 ,13387.230133,1045.41184,859.153797,11029.641088,1171.962765
5118.718768 ,16499.437026,1060.078943,842.271952,10395.289667,1191.55816
7021.463323 ,16630.373899,1036.005112,716.866436,10091.185338,944.471353
7228.302171 ,17888.111549,1060.701445,734.402421,10489.479728,920.486373
6687.867998 ,16022.432867,1113.477534,763.953573,10411.401895,1345.894204
7811.439858 ,17471.161031,1108.220241,787.764966,10548.632577,864.794729
6683.158202 ,18210.4064,1058.8686,791.286304,10416.987138,865.522786
8164.057397 ,16179.812873,1114.972955,826.891729,10339.376829,973.692842
7512.975924 ,18380.491159,1069.088425,776.692853,10470.028003,855.587105
5886.678749 ,15483.83542,1065.237866,720.314144,10373.343019,792.466503
7421.370917 ,15441.239524,989.065779,847.406332,9521.393616,1019.663885
7004.225706 ,16355.556188,1023.189147,757.792999,8568.628898,1030.228661
4815.259978 ,15691.961897,1078.639674,825.151906,8650.385481,1084.748848
4490.253583 ,17368.537136,1043.552069,793.682949,9240.822107,1012.657421
4296.279939 ,18257.688782,1046.391719,699.937536,9710.885657,875.148144
4792.150962 ,17701.397088,1088.024333,816.294313,9362.411332,1070.106474
7066.064666 ,17968.120541,1022.15765,795.291359,9690.305783,1062.811172
7059.233297 ,17701.987468,976.852932,840.690604,11300.776497,854.23304
6357.682989 ,18272.363588,1110.744752,739.389297,11591.022582,765.401299
6737.123762 ,19666.039166,1071.98878,760.102849,11682.351579,798.517245
6527.885224 ,19833.240663,1081.922911,816.096096,11764.123038,869.297563
6364.315613 ,17251.012594,1125.829287,834.030709,9712.158423,857.823899
7047.031894 ,19561.284879,1070.065479,775.398226,9856.67385,840.800386
6654.262715 ,17962.439492,1113.942328,768.071269,9692.386813,860.684196
7323.267674 ,13735.119246,1122.666998,849.772014,9638.227729,903.320814
7505.590516 ,14733.548361,957.949055,851.252911,9649.915605,927.085829
6216.063254 ,14567.160788,1136.076642,903.151869,9846.550899,815.830076
7535.83274 ,13982.502119,1133.680241,910.175528,10537.593758,880.056913
6846.14163 ,14593.222035,1049.290673,789.634496,10527.136805,879.219483
6086.490366 ,14187.499987,1053.872545,783.795262,10568.04734,890.667257
3729.031457 ,7620.363163,399.673001,652.932075,3257.448393,366.752273
4344.69629 ,7581.382504,428.985575,717.593475,4177.933973,395.866025
4198.917962 ,6556.578237,423.385523,698.368623,3956.585148,398.444963
4127.92607 ,7112.784937,423.572724,692.213657,4067.93049,395.468851
3929.232581 ,6975.54641,432.687587,701.646883,2929.911035,425.648397
4736.737404 ,7040.266584,400.620217,689.615625,3025.071818,424.796448
4236.085332 ,5594.083048,425.994317,695.108893,2977.826186,412.073891
4539.955262 ,6600.240702,426.226853,724.416723,2987.59338,426.9571
5025.651733 ,8342.975321,413.489787,673.493734,2986.978089,390.940306
4693.849393 ,6244.908881,372.849532,720.333892,2972.652329,463.160876
5378.581393 ,6398.211367,353.733951,694.329678,12542.95848,717.503009
4902.197568 ,5761.415304,386.952784,677.39005,3150.738148,480.736424
4678.458155 ,6005.897234,392.181051,687.160709,3953.963735,466.178265
4836.670721 ,8756.884424,379.023983,721.796991,4192.349616,463.287042
4820.055014 ,8465.681097,392.228871,718.734503,3859.120586,435.600137
4657.565122 ,9400.44039,392.864053,712.177739,3851.913606,385.524845
4311.13938 ,8044.109538,400.695904,699.266085,3942.620705,384.870361
4353.566004 ,8339.187047,404.505086,675.02315,3904.863705,367.878385
4709.502161 ,8895.584073,410.302954,711.260284,3872.453255,408.155228
4615.94603 ,7886.101266,403.497505,717.52789,3989.813123,436.798638
4570.223405 ,7819.588406,410.528136,701.801214,3862.46758,387.607951
4372.10023 ,7556.881316,413.076476,800.543988,3861.723851,421.065092
3923.605902 ,7791.862934,391.246338,713.241967,3881.755338,442.687139
3614.120961 ,7951.382677,393.592605,699.611075,3857.74437,424.94281
3417.717586 ,8639.593952,387.540416,700.352012,3580.79756,386.635581
3266.118045 ,8725.361071,402.006516,688.070117,2999.320659,490.413496
3142.785547 ,8064.819457,401.229057,769.505355,2780.528315,460.192821
3560.134783 ,5484.54992,400.742307,768.635443,2848.450167,474.678658
3330.865079 ,6290.494637,387.711827,736.433352,2927.449877,485.376296
3264.265012 ,5617.198857,385.367971,705.511017,2883.170691,488.657148
2665.475016 ,2936.087952,9.084932,1015.877594,1932.622432,203.104651
3043.393615 ,3183.71899,10.924939,1040.497946,1737.672264,112.444625
2147.982899 ,2868.540269,7.859652,985.694245,1728.655987,116.985843
2840.403229 ,2980.258597,9.121512,958.233514,1681.241342,115.455639
3132.666244 ,3231.839173,13.236547,985.030839,1769.911493,109.858883
2880.123464 ,5254.728441,15.667187,1004.527295,1693.533581,119.662438
2994.363361 ,4929.122506,25.934525,1025.745288,1751.420247,120.635989
2576.787173 ,6360.497286,11.752407999999999,1036.148145,1676.881621,120.072084
2192.884221 ,4788.924032,10.616164,980.910218,1749.067093,123.369077
3861.739482 ,4833.684201,19.938295,1001.249766,1668.734321,119.739025
4013.187973 ,5116.389669,12.684769,1010.170749,1727.113001,122.662486
2944.260083 ,4727.829908,10.469467999999999,1008.40557,1904.411571,116.194378
3468.395994 ,4397.503865,12.168643,1020.934931,1925.033773,113.214456
2721.722886 ,5006.920058,9.572997,1042.576908,1850.736725,119.469843
3566.653978 ,4840.813318,13.684097,1020.861788,1885.659836,124.960753
3895.450631 ,5036.749917,10.546064,997.964436,1874.935712,139.145423
3821.43518 ,4554.510882,10.545190999999999,1050.538501,1978.69606,148.045262
3424.964227 ,5156.926762,24.228344,1018.998597,1873.180574,157.386226
3650.198971 ,4369.709586,11.584139,1059.128391,1681.074758,162.040673
2804.784411 ,4977.892228,13.786584,985.147868,1603.98618,148.204568
4147.5238 ,4415.919577,10.18188,1000.548327,1725.590811,173.992535
3978.876716 ,4065.751681,8.658768,1255.603348,1841.130884,139.644997
3588.089093 ,5009.157316,10.678567,1044.780214,1807.616817,149.776791
2987.857842 ,4271.429574,10.95133,1019.736608,1866.930162,169.759107
3926.074644 ,3871.52342,10.475646,998.310402,1975.25629,244.783025
3640.33529 ,3544.709758,23.3148,1023.567828,2021.386077,184.460274
3398.48542 ,4032.879964,10.104173,1153.434322,1893.342598,148.931203
3413.123542 ,4527.270097,19.577402,1146.058115,1989.595071,131.103074
3517.851646 ,4471.586049,23.857316,1096.466813,1980.681605,123.239943
3541.813647 ,4111.040072,9.519308,1014.794593,1856.345321,174.68467
6988.1988 ,10251.862215,17.891687,3029.845917,15946.680886,572.969518
6038.283933 ,15399.554121,100.425148,3017.701531,16165.065946,573.936196
7008.499149 ,15656.797938,90.377481,2991.61491,16038.181756,640.145089
5662.061096 ,14239.237673,37.227007,3029.216158,15874.746297,563.982837
5999.146527 ,14228.792547,49.074042,2997.200825,16031.235422,540.811083
8199.245801 ,15798.04848,86.700249,3034.960549,15737.520975,837.493199
7490.406945 ,15658.726162,106.225764,3022.124964,15179.979221,814.520689
8638.741442 ,15149.135357,93.076071,3043.151323,15070.628219,829.510574
9918.767243 ,15092.891233,68.535894,3041.426373,15551.349027,887.069583
8493.769986 ,16253.871867,117.99464,2990.360511,16554.871706,940.850581
8534.209681 ,15094.158978,65.692444,3015.352673,15096.722992,895.589676
8345.167221 ,10709.607663,40.814564,3032.509047,16958.183807,686.944433
10185.387 ,12733.336084,37.721074,3042.525952,16060.126367,915.544177
10732.758499 ,12862.325388,67.057018,2994.644485,15688.610959,765.156962
9500.111375 ,13208.649435,85.611069,3054.446764,16992.236772,747.42091
9854.648893 ,13538.722919,20.455111,2981.670171,15779.180003,756.762696
10111.472314 ,12823.9104,19.70622,3049.413322,15550.689288,888.033327
8654.167063 ,13649.683802,39.975381,3057.327372,16454.884236,719.602205
9533.480228 ,13035.535159,21.855859,3335.699096,19934.860341,656.829919
9434.75906 ,11890.132379,23.889195,3066.407074,20621.797836,570.12007
8864.778784 ,12218.515037,29.47106,3026.462819,22176.799512,542.484978
8554.479066 ,12362.322488,19.384921,3567.322822,22352.646842,518.908539
8367.851289 ,12511.618187,84.689862,3059.91297,22352.971717,521.574201
8468.817115 ,11284.815373,111.627456,3044.225547,22039.835735,447.90057
9803.319424 ,11610.189331,93.687824,3053.580998,22531.420571,441.338484
8702.767983 ,12444.830621,80.818751,3072.750993,21842.126404,473.612784
5936.963383 ,13020.129432,118.897757,3413.789758,22691.77058,448.523684
5886.527612 ,12455.509942,161.549916,3442.163066,21936.012932,429.894069
13609.849578 ,12445.591882,85.475856,3198.344486,21988.918723,409.042367
11091.285475 ,12490.814924,60.560635,3040.149299,22284.530582,425.021812
25811.659674 ,194591.450833,14.692719,10442.258396,106798.106508,5712.687313
26113.084023 ,790636.040185,14.75684,10388.260971,112300.845564,5906.151461
26897.283009 ,233317.858065,16.678053,10344.635927,117099.097176,5794.799134
25782.020675 ,1511266.834915,15.236227,10508.7825,109378.928979,5662.309334
26467.86967 ,352164.048235,13.292449,10318.852848,102879.485435,5514.968406
25733.7235 ,573000.557833,13.478441,10328.733708,103029.549961,5463.65195
30606.000034 ,510566.134332,17.208886,10501.140053,105834.967479,5627.001594
31062.346933 ,266696.908517,13.706389,10483.333195,107906.712211,5555.914007
30010.913712 ,830905.5978,15.722888,10588.429883,103776.425207,5614.590844
30189.17679 ,803884.068998,19.489967,10666.596124,107535.916606,5512.865557
29681.978609 ,640249.328009,21.105452,10367.170734,114362.221455,5562.837052
29800.132768 ,1612288.251593,11.504532,10404.808066,108200.286795,5469.49646
31561.033743 ,263979.135314,14.489557,10489.448664,122747.416337,5651.808097
29925.549028 ,529391.912681,18.544454,10467.843014,121062.945847,5144.603804
33221.204852 ,3485754.621449,21.232275,10343.530983,122696.105233,5237.739033
29472.809765 ,871804.226449,16.63795,10420.131481,120113.850776,5257.56794
31208.987131 ,388338.727061,18.911042,10432.721551,121400.544794,5181.136502
23745.144069 ,563285.967282,13.881483,10468.813863,123479.919472,5204.06473
25193.409198 ,271538.350695,17.800981,11018.449051,123159.881725,5391.061069
25093.738237 ,640142.950191,18.140684,10503.762709,137891.951032,5268.807442
24273.770253 ,1026389.794305,38.710526,10421.994673,137350.263662,5374.527627
24624.920252 ,323054.757293,17.699902,12188.273942,141935.669659,5172.917329
24551.158654 ,373855.124192,19.218589,10301.003812,136473.159359,4457.219131
27739.015322 ,248275.835565,63.174462,10514.18507,135967.771896,4905.754313
28101.38615 ,460486.931491,46.595446,10521.545429,133186.864481,5488.993638
26200.156425 ,3038001.426658,15.682371,10228.076544,137433.494419,5514.776406
26516.95771 ,2603851.490158,29.701915,11610.720149,136681.82705,5505.350688
28438.22569 ,4928087.901084,55.951023,11832.778993,135233.601757,5648.814618
27167.548456 ,429691.24233,20.190675,10840.836403,136512.660055,5639.182627
35622.020239 ,382939.819288,49.494474,10285.431467,139828.477246,5731.682457
21584.623395 ,35264.734933,21.538253,3714.434438,38921.81411,2175.997043
16498.232773 ,36071.419141,39.460423,3660.338027,38047.777567,2378.469415
15654.608466 ,33641.968164,23.316159,3648.987728,39324.557953,3265.848893
14590.051331 ,33913.948547,27.42581,3694.199971,38600.271399,2198.629956
15392.238807 ,35341.247484,187.699919,3675.887697,41702.969284,2118.667625
15378.595142 ,33378.427077,29.37366,3675.165534,38454.679572,2328.179084
16004.256441 ,42181.676119,100.934539,3587.560214,40505.935916,2325.587274
19807.515204 ,38452.442389,191.280499,3756.883834,38637.629729,14559.289407
19256.539511 ,37952.324475,27.386789,3704.188351,31572.05293,2369.175432
20225.868094 ,37413.813545,52.953339,3668.203315,35187.936641,2440.732892
19478.213865 ,37747.762323,85.988893,3597.966484,38426.883557,2562.340555
20614.318287 ,38219.223843,54.356192,3798.897299,38215.683351,2531.370979
21354.407839 ,38493.471267,28.50205,3794.957828,37222.932402,2349.453683
21266.610729 ,39761.292412,22.59561,3595.486699,37747.245036,2716.080591
21109.839153 ,38802.216084,35.763286,3689.867723,30328.811338,2436.323854
17003.411945 ,43500.626563,33.649672,3744.458336,31169.052606,2468.854148
16149.988505 ,43265.208168,28.739186,3626.896166,30260.507159,2273.059561
16391.515063 ,35226.730726,28.49354,3946.808365,31666.656913,2425.43625
16599.412218 ,35839.597317,37.313067,3686.690888,31771.801768,3206.388748
16681.457614 ,31936.734447,22.12525,3715.976532,32115.457779,3211.681458
17291.411533 ,35749.6568,42.1344,3695.960031,32117.947873,3154.127737
23285.183695 ,35828.069121,22.079146,3939.111305,32443.860877,3290.133658
21272.958759 ,37336.171263,49.434068,3690.456523,33189.714423,2210.538025
22715.481184 ,34432.370469,71.822477,3677.685547,31490.352307,2237.948675
19499.421964 ,39978.816247,55.607993,3632.116611,35533.399024,2512.524402
18475.065678 ,36651.813535,28.247745,3593.080545,35747.74137,2469.803645
21087.202151 ,39385.817443,36.239128,4159.445197,34752.121517,2683.955723
20172.934991 ,36711.141366,51.363917,4220.35169,32345.674903,2951.223396
20834.251793 ,37243.084077,55.948675,3736.888057,33143.309773,2928.588397
23484.525526 ,36087.671899,47.712071,3680.004174,31413.242547,2886.748915
320667.87453 ,943753.695885,28.49399,156085.389825,1743284.455567,33059.962171
321957.150144 ,939134.508553,46.108843,155636.907221,1702356.244422,26797.990842
321321.464222 ,878248.597289,26.634868,157887.877703,1690911.887436,25888.12542
338114.565893 ,883248.262788,40.169135,156702.447553,1739013.042637,23905.498537
344188.55968 ,876466.534008,106.475918,156087.850104,1765293.158537,25192.29498
355190.849835 ,931611.525094,54.817517,157444.7906,1735756.922836,26236.193665
340420.991845 ,845657.963175,54.856576,157140.81524,1723244.626077,26489.670157
362151.841224 ,889050.539703,157.149029,156995.884498,1716571.642413,25684.350418
364759.972136 ,842838.55066,54.04812,155731.852907,1898453.748611,27419.965063
371885.787007 ,841520.918437,44.408798,157410.983269,1824823.992821,26006.701643
360835.26257 ,854775.790545,27.943784,157452.334547,1864320.483569,23452.152092
373450.530507 ,959922.598932,39.093895,156461.362563,1860005.740889,23621.279621
374416.78739 ,1003092.996555,30.095724,157315.225209,1739670.231131,23610.907484
389153.302829 ,1088467.288905,32.641084,157083.969148,1806893.800877,25636.325998
383356.425063 ,881733.5523,32.719806,157340.762285,1828960.813886,26307.538112
406763.806791 ,881992.059871,56.917601,157121.583805,1501243.436783,30730.771823
402894.262297 ,924518.756323,30.956339,157887.929391,1503309.865717,28245.243805
434035.411417 ,899970.282828,72.080628,156514.205062,1475152.127912,26945.788811
423440.510071 ,843484.270583,28.909309,157005.003943,1544923.031292,28238.663204
442693.414608 ,856035.043918,30.321608,157078.8689,1558171.072909,28206.493855
383653.035247 ,912046.829121,53.933559,157138.488567,1577133.780977,27406.515517
567583.502132 ,950838.149858,44.718272,158790.675806,1632816.163473,27606.52978
570633.629249 ,1008508.194984,43.629683,156770.990885,1810025.58304,24384.797943
563144.77315 ,913848.497365,50.026739,157599.550269,1860469.906055,22404.41358
405375.901328 ,860682.076566,34.860801,157530.250884,1793938.499918,23060.649014
320367.049319 ,867588.803841,48.870878,156138.090183,1815545.827182,24276.355961
319737.188796 ,1008605.671445,32.569565,178717.873125,1859804.210264,24001.658403
346379.928601 ,999668.249185,41.486752,172267.520747,1854717.080179,23446.374678
354194.679163 ,1005140.84695,31.415411,161621.532117,1857566.533471,23597.894049
318569.571444 ,925907.113878,27.11029,157973.285325,1876714.059978,23420.314692
31427.625569 ,109476.809489,2105.932902,4386.671091,40267.771554,4086.115618
25306.5494 ,126061.375118,1994.979571,4408.888215,37718.914916,3245.915312
24818.196881 ,106338.796265,1938.199532,4380.186007,39559.533725,3431.950018
30947.625637 ,109702.550387,2035.33594,4398.802311,44419.116929,3541.082341
28475.173293 ,110529.331763,1991.536324,4383.002979,39744.01078,3510.875397
25548.889657 ,125165.137442,2017.612351,4373.441022,42391.479021,3374.154179
29276.026787 ,124019.989954,1940.347319,4425.637671,39794.041333,3412.888729
30082.83802 ,108197.600624,1972.282112,4376.41574,41287.036443,2971.262344
29492.029503 ,127860.055846,2029.961869,4364.94695,39653.532788,3473.416751
30036.162762 ,105756.572349,1967.86999,4433.78651,40358.607222,3673.582473
29244.056686 ,107342.187092,1976.489664,4413.379182,39812.681457,3449.877165
30437.625856 ,105045.428645,1981.215311,4391.681129,39563.231054,3598.858949
30882.320485 ,100720.536471,2011.183615,4391.689174,43377.417016,3528.474218
29811.369165 ,102809.937277,2038.803407,4409.884907,39142.854946,3625.237999
30766.44462 ,111716.959038,2024.156323,4402.263672,69733.561135,3610.828195
31524.196118 ,99992.232669,1941.477288,4360.033216,42929.545529,3454.664509
30365.782936 ,114010.26919,1965.606082,4382.497075,42012.338188,3420.991159
30753.500137 ,102448.541893,2007.392495,4561.440679,38746.48213,3704.421561
27327.340751 ,104019.28535,1973.708743,4393.433873,39254.702602,4048.38478
28693.208035 ,103341.77192,1975.206208,4385.020258,41140.213877,3890.916045
29753.381897 ,107055.095371,2074.704939,4386.661338,40440.270198,3709.600492
28128.470336 ,102235.808245,2084.108569,4389.77844,40632.356997,3860.959018
26995.358992 ,100381.038039,2063.174502,4406.4372,41053.394132,3902.329996
