RandF,CAWPE,CAWPE_noRetrain,XGBoost,CAWPE_retrain_foldWeight,CAWPE_retrain_noWeight
13245.705335 ,222968.867453,229596.081809,71477.881764,225332.825268,244293.706855
13029.979868 ,223157.856217,288033.630527,70372.577667,229930.043614,222960.940059
13547.770078 ,212525.248633,193010.685858,71026.39377,213432.377641,243641.173043
12766.041069 ,225970.639449,193981.490645,72631.195564,231463.134134,257996.568243
11536.732509 ,232920.181535,187200.908773,76661.785678,229126.433174,268174.881903
12103.922183 ,223911.480639,208463.879087,76484.521206,230169.617071,243765.235825
11778.669331 ,233330.833371,200649.73002,76650.224005,251158.285836,345043.191308
11755.871789 ,235892.296536,188190.843711,76980.556216,230847.450396,234238.427107
12019.246435 ,241179.715045,249044.271537,75989.587496,240561.763782,284158.665386
12538.154228 ,206546.523489,233536.983983,122797.089101,213487.857396,250115.714218
12876.447512 ,230343.372369,256302.356089,76486.754639,232413.623113,252067.860657
12848.485378 ,216840.693591,197408.068828,77427.961267,215830.053704,263814.819516
11950.57614 ,224986.152133,229511.533004,129087.880169,223743.565837,248194.503382
13057.003565 ,206748.028582,256417.226496,85508.245272,222439.127556,247112.042282
12412.775252 ,255268.437871,200068.606943,70125.457557,218804.350283,265190.171322
12719.985419 ,272817.612736,202167.970935,71559.57942,217855.071983,219562.941576
8759.49338 ,74653.741004,65670.83374,36659.665441,65445.830249,82373.127678
9042.30879 ,81861.089883,71108.606664,39658.467189,66072.285196,78244.121429
9251.95535 ,77196.293895,65010.881773,40099.810923,66009.557899,84631.318507
8844.029028 ,61677.942791,62452.774064,37517.187455,65466.910449,72657.544785
9142.88672 ,65273.178951,66007.9016,36216.257582,70764.570098,78389.131843
8769.488202 ,70415.308759,65858.473692,39112.78622,81520.186923,80347.352666
9662.458331 ,81054.542307,66457.854901,42608.310523,69961.831257,82489.556394
10282.759727 ,75748.574591,75134.259999,44812.714363,71166.396621,91366.007535
9372.919269 ,78437.595759,74854.762989,46506.444136,75024.254934,76250.51494
9890.086074 ,73883.627932,65838.515537,46529.996681,66411.71526,71552.541407
10824.999165 ,67135.115473,60971.167702,46543.598761,68150.685326,70445.702117
10056.211124 ,77905.316126,65979.466185,46426.600105,76298.025707,84513.646856
9972.765617 ,64355.14765,57434.813557,33213.648834,69161.477214,85509.31909
9995.626854 ,64810.399408,68109.844606,36778.497321,69119.095579,96843.572258
10094.728413 ,68389.540774,68091.318779,36448.304688,69671.10346,97969.763641
9491.682562 ,66878.284434,62178.782981,43294.801015,68670.650348,74105.518467
9517.025259 ,70550.576248,72963.070834,42532.261475,84894.714564,94138.645723
9813.39224 ,66275.65927,63927.402327,46147.204825,73392.114732,88071.801943
9843.037573 ,64778.578427,65844.266452,43886.348356,66985.670835,71937.98782
10886.118008 ,64760.964896,70456.171124,36161.987136,64716.531564,86547.82509
10834.425159 ,66504.115786,63802.864977,35980.597122,65972.39324,89481.519651
10705.335378 ,75879.161778,70733.670427,36914.939959,72844.052903,92137.520152
10719.364594 ,70370.777896,66387.755977,39089.636971,72041.803032,80908.798227
10230.977023 ,68211.112982,62039.370353,39025.877369,69589.738446,88540.17562
10693.251907 ,71549.940604,68061.36631,38656.367626,81804.562948,96622.301201
10621.515238 ,75666.478498,65660.441044,38032.474816,64816.125649,94840.778608
10293.744454 ,61998.035134,64461.937466,46347.258384,66579.273642,74637.325142
9811.23387 ,74845.238103,73914.303959,34758.044892,92669.656482,87403.142662
9940.248158 ,73072.940492,65311.195981,34812.250002,63888.112579,76996.974218
10561.396596 ,69100.254463,69033.846795,34470.804713,69938.736359,87497.206843
2365.798764 ,26761.642323,20882.979673,11896.630587,26561.313714,30197.878336
2427.117975 ,25991.057068,21810.043734,11914.531816,24139.262307,30635.932294
2436.444823 ,21249.218439,19512.560839,11616.538185,27295.658059,48659.595341
2418.010953 ,22805.512184,21481.707883,11754.58205,24472.208597,49293.027666
2381.779574 ,26440.764723,23461.705585,12190.502586,24594.334068,45401.874237
2527.927264 ,23182.705039,21325.905202,12100.655031,22018.196574,32144.177164
2530.890128 ,26373.03685,22075.236216,12619.292523,22130.19554,41019.92889
2354.569822 ,25127.23623,26457.251834,12188.484274,21912.855733,34981.317909
2470.369925 ,27487.864302,28151.653794,12325.481268,22802.074059,36980.404726
2423.302601 ,26779.665969,26406.982563,12373.424285,22339.817833,32859.014756
2391.869733 ,21117.909627,22497.474006,12464.180563,24085.17852,28289.904755
2398.262722 ,22163.770735,23628.785436,13539.991807,23902.937039,44767.398314
2366.975607 ,25510.808103,23998.529148,13393.212784,27133.554903,31688.751034
2308.196653 ,23245.568958,20228.336351,13638.199622,26652.81993,29731.210682
2381.29635 ,25057.963442,19624.391954,11834.680006,25817.256229,29019.927505
2399.575751 ,27937.832535,19551.405767,11678.190546,28439.384638,32955.18057
2328.985934 ,26168.705059,21942.880491,12095.027884,22570.942248,41251.635615
2660.52663 ,23756.445198,22015.249472,12335.294237,26484.525452,32706.021805
2880.080102 ,23735.712192,21019.420882,12260.883606,23869.978259,32264.356377
2848.866952 ,23690.257342,22465.760337,12155.752166,24422.042713,32888.786528
2643.611132 ,23948.87744,22266.956008,12442.706761,24644.743363,32882.902876
2817.263204 ,25235.556577,23185.656709,12366.810167,25399.509381,32705.163549
2490.240409 ,29659.703437,22980.766142,14811.724302,25348.680355,32090.242622
2478.22363 ,26214.161137,22025.673976,16759.091624,28896.043507,49107.085865
2278.368425 ,24743.295686,24630.382822,13724.362106,27723.017666,49778.384467
2354.868527 ,26287.683034,22715.324484,12335.908919,25601.057919,33521.632983
2269.966013 ,22491.375914,21427.714392,12461.844463,25065.454,50803.201135
2904.931453 ,28050.286463,24181.021178,12030.192063,28715.093513,33740.637645
2766.056096 ,25582.62214,24019.042469,12373.679006,27359.126624,51557.060267
2877.265144 ,22514.938922,24051.009553,12046.064946,22676.13989,34352.237774
